Epoch,Loss_D,Loss_G,PSNR,SSIM,Score_D,Score_G
39,0.0,0.0,26.056441799485576,0.7941152930259705,0.0,0.0
40,0.0,0.0,25.98224639537934,0.7942824482917785,0.0,0.0
41,0.0,0.0,26.041263098211708,0.7939228415489197,0.0,0.0
42,0.0,0.0,26.048255136491054,0.7954620957374573,0.0,0.0
43,0.0,0.0,26.043974590611537,0.7946545362472535,0.0,0.0
44,0.0,0.0,26.06930485164988,0.7963128924369812,0.0,0.0
45,0.0,0.0,26.083442643145297,0.7937402844429016,0.0,0.0
46,0.0,0.0,26.114892813799457,0.7956818222999573,0.0,0.0
47,0.0,0.0,26.05440389522574,0.7971032381057739,0.0,0.0
48,0.0,0.0,26.144255559141403,0.7977928996086121,0.0,0.0
49,0.0,0.0,26.123742885574558,0.7958163142204284,0.0,0.0
50,0.0,0.0,26.092769554268674,0.7962622880935669,0.0,0.0
51,0.0,0.0,26.125968758399022,0.7970108985900879,0.0,0.0
52,0.0,0.0,26.12508999678823,0.7967210531234741,0.0,0.0
53,0.0,0.0,26.195078498488375,0.7992932200431824,0.0,0.0
54,0.0,0.0,26.169870232737917,0.7987667560577393,0.0,0.0
55,0.0,0.0,26.180085576199087,0.7994195580482483,0.0,0.0
56,0.0,0.0,26.169385505455388,0.7993048310279847,0.0,0.0
57,0.0,0.0,26.207613849932,0.8003469109535217,0.0,0.0
58,0.0,0.0,26.174296228713896,0.7980432987213135,0.0,0.0
59,0.0,0.0,26.219878618324127,0.8005157470703125,0.0,0.0
60,0.0,0.0,26.242973325043426,0.8004748702049256,0.0,0.0
61,0.0,0.0,26.248263492021838,0.7999489307403564,0.0,0.0
62,0.0,0.0,26.2378560432645,0.7991513729095459,0.0,0.0
63,0.0,0.0,26.25891361023247,0.7998894095420838,0.0,0.0
64,0.0,0.0,26.261140256304483,0.8004771113395691,0.0,0.0
65,0.0,0.0,26.28891995309678,0.8008180737495423,0.0,0.0
66,0.0,0.0,26.263479497557046,0.80003821849823,0.0,0.0
67,0.0,0.0,26.302748572699606,0.8023466467857361,0.0,0.0
68,0.0,0.0,26.32205616835015,0.8016031861305237,0.0,0.0
69,0.0,0.0,26.265152924034574,0.8014551997184753,0.0,0.0
70,0.0,0.0,26.27564959026989,0.8000582218170166,0.0,0.0
71,0.0,0.0,26.324809256117696,0.8002441167831421,0.0,0.0
72,0.0,0.0,26.315608371615397,0.8013861060142518,0.0,0.0
73,0.0,0.0,26.315376180064646,0.8022433638572692,0.0,0.0
74,0.0,0.0,26.35023277117856,0.8023038268089294,0.0,0.0
75,0.0,0.0,26.36950271721046,0.8037913560867309,0.0,0.0
76,0.0,0.0,26.35777987833179,0.8035012483596802,0.0,0.0
77,0.0,0.0,26.38501657287081,0.8028000354766845,0.0,0.0
78,0.0,0.0,26.36003885072183,0.8026271820068359,0.0,0.0
79,0.0,0.0,26.337688388842317,0.7992240786552429,0.0,0.0
80,0.0,0.0,26.37368261767172,0.8044166564941406,0.0,0.0
81,0.0,0.0,26.38467806895023,0.8022895097732544,0.0,0.0
82,0.0,0.0,26.400560515014252,0.8041454434394837,0.0,0.0
83,0.0,0.0,26.32404768853007,0.7996590971946717,0.0,0.0
84,0.0,0.0,26.39422557145719,0.8043031096458435,0.0,0.0
85,0.0,0.0,26.37287244023771,0.8039497017860413,0.0,0.0
86,0.0,0.0,26.374829194215156,0.8034173727035523,0.0,0.0
87,0.0,0.0,26.410375809476424,0.8049692749977112,0.0,0.0
88,0.0,0.0,26.404964797154538,0.8047367453575134,0.0,0.0
89,0.0,0.0,26.329854781045974,0.8038430571556091,0.0,0.0
90,0.0,0.0,26.359737926583815,0.801310682296753,0.0,0.0
91,0.0,0.0,26.37960649305782,0.8026351213455201,0.0,0.0
92,0.0,0.0,26.412692060576617,0.8035900831222534,0.0,0.0
93,0.0,0.0,26.420779404299367,0.8055924892425537,0.0,0.0
94,0.0,0.0,26.428028537650693,0.8035733461380005,0.0,0.0
95,0.0,0.0,26.397616577899917,0.8041207432746887,0.0,0.0
96,0.0,0.0,26.435197526749707,0.8039351344108582,0.0,0.0
97,0.0,0.0,26.32371583191309,0.8032822608947754,0.0,0.0
98,0.0,0.0,26.384936138685447,0.7997588038444519,0.0,0.0
99,0.0,0.0,26.426558554694665,0.8056633591651916,0.0,0.0
100,0.0,0.0,26.455933332374695,0.8053600549697876,0.0,0.0
101,0.0,0.0,26.397079748726306,0.8045037150382995,0.0,0.0
102,0.0,0.0,26.362698762851306,0.8047378897666931,0.0,0.0
103,0.0,0.0,26.475465498178238,0.8061850428581238,0.0,0.0
104,0.0,0.0,26.340936376873977,0.7900174975395202,0.0,0.0
105,0.0,0.0,26.429687705052913,0.8043244004249572,0.0,0.0
106,0.0,0.0,26.474747506602576,0.8066278696060181,0.0,0.0
107,0.0,0.0,26.491233436933367,0.805713415145874,0.0,0.0
108,0.0,0.0,26.478229522840984,0.8031064152717591,0.0,0.0
109,0.0,0.0,26.47229272619046,0.8064528107643127,0.0,0.0
110,0.0,0.0,26.51747819397282,0.8062078952789307,0.0,0.0
111,0.0,0.0,26.49564537213945,0.8074715375900269,0.0,0.0
112,0.0,0.0,26.48762734119488,0.8008232951164246,0.0,0.0
113,0.0,0.0,26.4760705959058,0.8046427488327026,0.0,0.0
114,0.0,0.0,26.512291977144187,0.8038764834403992,0.0,0.0
115,0.0,0.0,26.485808583429268,0.803713858127594,0.0,0.0
116,0.0,0.0,26.49011242965587,0.8058904051780701,0.0,0.0
117,0.0,0.0,26.52372837049874,0.8063888669013977,0.0,0.0
118,0.0,0.0,26.334081936806058,0.7955062747001648,0.0,0.0
119,0.0,0.0,26.536280072545942,0.8071269750595093,0.0,0.0
120,0.0,0.0,26.575275596029204,0.8072420239448548,0.0,0.0
121,0.0,0.0,26.4909691193777,0.8006238222122193,0.0,0.0
122,0.0,0.0,26.54806146308118,0.8080831050872803,0.0,0.0
123,0.0,0.0,26.51198869683935,0.8043161273002625,0.0,0.0
124,0.0,0.0,26.581499403812018,0.8083406209945678,0.0,0.0
125,0.0,0.0,26.606654122951863,0.8094259381294251,0.0,0.0
126,0.0,0.0,26.598986248976864,0.8084817409515381,0.0,0.0
127,0.0,0.0,26.545908796520692,0.8072253584861755,0.0,0.0
128,0.0,0.0,26.578879020075412,0.8050052046775817,0.0,0.0
129,0.0,0.0,26.489583939398678,0.8034125447273255,0.0,0.0
130,0.0,0.0,26.59139865567237,0.807218587398529,0.0,0.0
131,0.0,0.0,26.61893614565094,0.8093968033790588,0.0,0.0
132,0.0,0.0,26.619475396292987,0.8086966633796692,0.0,0.0
133,0.0,0.0,26.54056860813573,0.8066304922103882,0.0,0.0
134,0.0,0.0,26.597436367751676,0.8063495874404907,0.0,0.0
135,0.0,0.0,26.611607480349235,0.8085521936416626,0.0,0.0
136,0.0,0.0,26.604583607253943,0.8080455183982849,0.0,0.0
137,0.0,0.0,26.578475160952824,0.8064514636993408,0.0,0.0
138,0.0,0.0,26.62535027357409,0.8074275255203247,0.0,0.0
139,0.0,0.0,26.56739139465605,0.8036800265312195,0.0,0.0
140,0.0,0.0,26.63571618700987,0.8093803405761719,0.0,0.0
141,0.0,0.0,26.629805217599554,0.8085240602493287,0.0,0.0
142,0.0,0.0,26.65454046911026,0.8101340293884277,0.0,0.0
143,0.0,0.0,26.625520349505024,0.8081273078918457,0.0,0.0
144,0.0,0.0,26.600823460058137,0.8037187337875367,0.0,0.0
145,0.0,0.0,26.597614213022773,0.8050884127616882,0.0,0.0
146,0.0,0.0,26.54508078952763,0.8060220837593078,0.0,0.0
147,0.0,0.0,26.590916635739866,0.8076407551765442,0.0,0.0
148,0.0,0.0,26.621249427867593,0.8081232309341431,0.0,0.0
149,0.0,0.0,26.63104620986188,0.8084392189979553,0.0,0.0
150,0.0,0.0,26.657885336906872,0.8096127867698669,0.0,0.0
151,0.0,0.0,26.649393915493718,0.80850191116333,0.0,0.0
152,0.0,0.0,26.596434437675732,0.8074087142944336,0.0,0.0
153,0.0,0.0,26.650577735960415,0.8108584642410278,0.0,0.0
154,0.0,0.0,26.61993318716607,0.8076204419136047,0.0,0.0
155,0.0,0.0,26.649885541136968,0.8096545815467835,0.0,0.0
156,0.0,0.0,26.68144810303563,0.8097440361976623,0.0,0.0
157,0.0,0.0,26.64842540784582,0.8071298122406005,0.0,0.0
158,0.0,0.0,26.63905804980495,0.8088689684867859,0.0,0.0
159,0.0,0.0,26.703354190230396,0.8111940264701843,0.0,0.0
160,0.0,0.0,26.692331788969895,0.8112090468406677,0.0,0.0
161,0.0,0.0,26.658337952686555,0.8100780844688416,0.0,0.0
162,0.0,0.0,26.70456755241169,0.8106778621673584,0.0,0.0
163,0.0,0.0,26.73061594667526,0.8109601140022278,0.0,0.0
164,0.0,0.0,26.656619078245292,0.8079535841941834,0.0,0.0
165,0.0,0.0,26.738458431163572,0.8109259605407715,0.0,0.0
166,0.0,0.0,26.744843841378085,0.8106866002082824,0.0,0.0
167,0.0,0.0,26.70299458942298,0.8096337199211121,0.0,0.0
168,0.0,0.0,26.720145777653798,0.8107996702194213,0.0,0.0
169,0.0,0.0,26.758413896366335,0.8116753935813904,0.0,0.0
170,0.0,0.0,26.744094423729578,0.8120269775390625,0.0,0.0
171,0.0,0.0,26.726463239538973,0.811594820022583,0.0,0.0
172,0.0,0.0,26.70474615923655,0.8068751215934753,0.0,0.0
173,0.0,0.0,26.711386758669104,0.8095030426979065,0.0,0.0
174,0.0,0.0,26.765366026320066,0.8123169779777527,0.0,0.0
175,0.0,0.0,26.705754258435412,0.8100057244300842,0.0,0.0
176,0.0,0.0,26.699699883186096,0.810400664806366,0.0,0.0
177,0.0,0.0,26.684653173610148,0.8081249594688416,0.0,0.0
178,0.0,0.0,26.72797620579663,0.8058645725250244,0.0,0.0
179,0.0,0.0,26.75265537935751,0.8114385724067688,0.0,0.0
180,0.0,0.0,26.744947885775574,0.8110500931739807,0.0,0.0
181,0.0,0.0,26.76362310311579,0.8109949827194214,0.0,0.0
182,0.0,0.0,26.784123927530597,0.8114731431007385,0.0,0.0
183,0.0,0.0,26.775409023690038,0.8120979547500611,0.0,0.0
184,0.0,0.0,26.802623218325206,0.8128670454025269,0.0,0.0
185,0.0,0.0,26.801094237034455,0.8128705024719238,0.0,0.0
186,0.0,0.0,26.71263376103173,0.8101449847221375,0.0,0.0
187,0.0,0.0,26.737748361259264,0.8084017038345337,0.0,0.0
188,0.0,0.0,26.682420370897656,0.8081090211868286,0.0,0.0
189,0.0,0.0,26.824949300726008,0.8103429317474365,0.0,0.0
190,0.0,0.0,26.779833759983433,0.8122928619384766,0.0,0.0
191,0.0,0.0,26.724433296725497,0.8123476386070252,0.0,0.0
192,0.0,0.0,26.78118641683075,0.8126570343971252,0.0,0.0
193,0.0,0.0,26.785030690379834,0.8088589668273926,0.0,0.0
194,0.0,0.0,26.807337140205792,0.811612868309021,0.0,0.0
195,0.0,0.0,26.83079126201988,0.8135341286659241,0.0,0.0
196,0.0,0.0,26.83765191572347,0.813333523273468,0.0,0.0
197,0.0,0.0,26.750225918819797,0.8103652596473694,0.0,0.0
198,0.0,0.0,26.851254593103228,0.8141346096992492,0.0,0.0
199,0.0,0.0,26.80597629003412,0.8117024898529053,0.0,0.0
200,0.0,0.0,26.841199970326706,0.8138196229934692,0.0,0.0
201,0.0,0.0,26.734955548216703,0.8106717705726624,0.0,0.0
202,0.0,0.0,26.778357957272462,0.8080353140830994,0.0,0.0
203,0.0,0.0,26.86386014722785,0.8124332666397095,0.0,0.0
204,0.0,0.0,26.847892492205652,0.8137255549430847,0.0,0.0
205,0.0,0.0,26.84496081556395,0.8125854730606079,0.0,0.0
206,0.0,0.0,26.82994515548168,0.8119137763977051,0.0,0.0
207,0.0,0.0,26.851353656344664,0.8134454607963562,0.0,0.0
208,0.0,0.0,26.844334553922593,0.8120677590370178,0.0,0.0
209,0.0,0.0,26.904922919707754,0.814622414112091,0.0,0.0
210,0.0,0.0,26.836281585396232,0.8138388276100159,0.0,0.0
211,0.0,0.0,26.845225819008277,0.8121740698814393,0.0,0.0
212,0.0,0.0,26.86086632860381,0.8109813809394837,0.0,0.0
213,0.0,0.0,26.86517134006111,0.8139931678771972,0.0,0.0
214,0.0,0.0,26.842260805233813,0.8146788358688355,0.0,0.0
215,0.0,0.0,26.87293080781241,0.812973701953888,0.0,0.0
216,0.0,0.0,26.82038097426684,0.8113607883453369,0.0,0.0
217,0.0,0.0,26.884766078609488,0.8134018659591675,0.0,0.0
219,0.0,0.0,26.82095696270418,0.8114987492561341,0.0,0.0
220,0.0,0.0,26.9140897382374085335,0.8144641757011414,0.0,0.0
218,0.0,0.0,26.08650837154,0.8154287576675415,0.0,0.0
